Time elapsed, Glow State, Visible Light, Right Sleeve State, Right X Acc, Right Y Acc, Right Z Acc, Left Sleeve State, Left X Acc, Left Y Acc, Left Z Acc
2891.00,0,0,0,0.00,0.00,0.00,0,0.00,0.00,0.00
3391.00,0,3067,0,9.61,2.08,-2.20,0,-8.00,1.25,-0.29
3891.00,0,3067,0,8.05,3.43,-4.35,0,-8.36,1.47,-0.25
4391.00,0,3067,0,8.62,2.38,-3.31,0,-9.09,-0.41,0.47
4891.00,0,3067,0,9.21,2.61,-4.48,0,-8.49,1.76,0.35
5632.00,0,2770,0,8.01,3.24,-3.86,0,-11.25,0.11,-0.58
6136.00,0,2770,0,10.09,5.43,-3.48,0,-8.50,2.63,-0.94
6641.00,0,2770,0,8.60,4.53,0.53,0,-9.57,2.04,-2.68
7146.00,0,2770,0,10.15,4.30,0.16,0,-8.39,1.53,-4.30
7995.00,0,4407,0,8.94,4.57,0.05,0,-8.14,4.30,-6.05
8500.00,0,4407,0,9.57,4.56,-0.14,0,-8.52,5.42,-5.90
9005.00,0,4407,0,8.57,4.29,-0.81,0,-7.01,3.73,-6.06
9510.00,0,4407,0,8.99,4.19,-0.39,0,-7.30,3.78,-5.05
10360.00,0,4224,0,8.55,4.47,-1.50,0,-7.92,2.19,-5.01
10865.00,0,4224,0,8.17,4.88,-1.49,0,-8.77,2.89,-5.57
11370.00,0,4224,0,7.84,4.22,-1.84,0,-7.32,2.49,-5.91
11875.00,0,4224,0,8.73,4.38,-1.69,0,-7.36,3.47,-5.38
12724.00,0,4402,0,8.86,4.23,-1.35,0,-10.41,2.38,-3.71
13229.00,0,4402,0,9.17,3.99,-2.20,0,-10.20,2.04,0.68
13734.00,0,4402,0,8.12,3.63,-2.50,0,-7.97,-0.54,0.14
14239.00,0,4402,0,8.68,3.77,-2.71,0,-9.80,1.75,0.10
15088.00,0,3276,0,9.11,4.30,-2.93,0,-9.65,0.60,-2.10
15592.00,0,3276,0,8.24,4.08,-2.77,0,-9.51,1.40,-1.62
16097.00,0,3276,0,8.12,4.25,-1.31,0,-9.28,1.97,-1.94
16602.00,0,3276,0,8.94,4.69,-1.63,0,-9.76,1.86,-4.55
17452.00,0,3886,0,8.21,4.44,-2.59,0,-9.04,1.77,-2.59
17956.00,0,3886,0,9.62,2.98,-2.54,0,-9.00,0.57,-2.01
18461.00,0,3886,0,8.94,2.99,-1.81,0,-10.17,0.97,-4.57
18966.00,0,3886,0,8.97,3.51,-1.69,0,-8.49,2.09,-7.99
19816.00,0,3423,0,9.03,2.11,-2.16,0,-8.44,2.49,-4.33
20320.00,0,3423,0,9.93,3.21,-2.60,0,-8.15,5.17,-2.82
20825.00,0,3423,0,9.13,2.53,-4.04,0,-10.95,6.12,-6.02
21330.00,0,3423,0,7.35,2.71,-6.10,0,-3.70,7.42,-3.40
22179.00,0,3487,0,7.50,-1.17,-6.30,0,-5.18,6.89,-2.93
22684.00,0,3487,0,8.06,-0.44,-6.01,0,-6.12,7.27,-2.79
23189.00,0,3487,0,7.68,-0.26,-5.98,0,-7.84,8.20,-0.35
23694.00,0,3487,0,7.37,-0.39,-6.59,0,-5.88,6.86,-4.29
24544.00,0,3401,0,7.62,-1.51,-6.29,0,-4.62,6.94,-4.56
25048.00,0,3401,0,7.69,-0.98,-6.54,0,-4.60,6.98,-4.38
25553.00,0,3401,0,7.87,-0.73,-6.71,0,-3.61,7.04,-3.07
26058.00,0,3401,0,8.49,-1.91,-6.50,0,-5.32,6.78,-4.55
26908.00,0,3143,0,7.48,5.07,-3.11,0,-3.30,8.17,-5.02
27412.00,0,3143,0,9.74,3.49,-3.77,0,-2.71,8.03,-4.88
27917.00,0,3143,0,9.66,1.30,-2.74,0,-3.15,8.40,-4.30
28422.00,0,3143,0,9.81,-1.27,1.23,0,-3.59,7.65,-4.63
29272.00,0,3122,0,8.24,-2.16,2.96,0,-2.98,7.46,-4.35
29776.00,0,3122,0,8.03,0.75,-1.21,0,-3.33,7.30,-6.19
30281.00,0,3122,0,8.89,-0.25,-1.62,0,-4.70,6.18,-4.83
30786.00,0,3122,0,8.37,4.02,-3.27,0,-0.75,6.98,-5.17
31635.00,0,942,0,6.60,5.77,-6.49,0,2.92,9.04,-0.57
32140.00,0,942,0,7.43,-0.57,-6.71,0,-0.68,8.39,-2.36
32645.00,0,942,0,7.83,-0.30,-3.75,0,-1.79,7.37,-6.33
33150.00,0,942,0,11.35,-0.16,-4.65,0,0.34,11.63,-5.45
34000.00,0,546,0,9.24,2.18,-3.36,0,-1.26,6.67,-5.50
34504.00,0,546,0,8.07,2.49,-5.13,0,-2.63,8.15,-5.04
35009.00,0,546,0,8.75,-0.69,-3.60,0,-2.83,8.77,-5.08
35514.00,0,546,0,10.37,-1.96,-0.98,0,-2.31,6.55,-3.95
36363.00,0,1708,0,9.02,0.08,-0.30,0,-1.77,7.43,-6.08
36868.00,0,1708,0,9.24,-0.70,-1.08,0,-1.78,7.43,-4.08
37373.00,0,1708,0,7.71,-0.75,0.87,0,-0.46,6.41,-3.62
37878.00,0,1708,0,13.54,-2.33,-2.01,0,-1.92,12.99,-5.75
38728.00,0,426,0,13.29,-2.64,-2.12,0,-4.27,13.36,-4.56
39232.00,0,426,0,9.42,-2.36,-0.09,0,-2.61,9.25,-5.45
39737.00,0,426,0,10.53,-0.77,3.02,0,-4.25,6.64,-0.88
40242.00,0,426,0,3.83,-1.45,4.49,0,-6.04,3.33,-5.19
41092.00,0,461,0,7.64,-2.35,4.56,0,-7.61,6.42,-7.15
41596.00,0,461,0,11.62,-3.69,-1.85,0,-9.14,5.50,-5.89
42101.00,0,461,0,10.62,0.56,-1.21,0,-6.85,4.92,-5.50
42606.00,0,461,0,12.24,1.37,-5.15,0,-8.35,8.16,-5.67
43456.00,1,102,0,9.87,3.23,-1.28,0,-5.13,5.60,-6.77
43960.00,1,102,0,8.36,2.01,-0.31,0,-6.50,4.78,-4.78
44465.00,1,102,0,12.34,-1.47,-0.21,0,-5.58,4.90,-9.30
44970.00,1,102,0,9.86,-0.70,1.32,0,-6.00,4.25,-3.93
45820.00,1,87,0,10.16,-1.49,-0.37,0,-0.75,9.32,-1.55
46324.00,1,87,0,9.14,-2.28,0.23,0,3.09,8.83,-1.61
46829.00,1,87,0,9.55,-2.51,-0.15,0,3.28,7.62,-3.55
47334.00,1,87,0,10.38,-1.60,1.20,0,4.09,8.17,-3.66
48184.00,1,92,0,8.85,-1.46,3.28,0,2.13,9.89,-4.55
48688.00,1,92,0,9.33,-0.63,2.63,0,2.68,8.75,-2.82
49193.00,1,92,0,9.07,-0.48,3.71,0,3.06,8.43,-3.39
49698.00,1,92,0,9.03,-2.37,2.81,0,0.79,8.75,-4.07
50548.00,1,107,0,9.20,-1.16,2.72,0,4.58,5.53,-5.67
51052.00,1,107,0,9.61,-3.18,4.22,0,-1.65,8.76,-4.33
51557.00,1,107,0,7.58,-4.60,3.95,0,-1.35,6.60,-4.71
52062.00,1,107,0,8.52,-3.34,3.92,0,-6.29,6.54,-6.22
52912.00,1,33,0,9.79,-3.19,1.52,0,-4.66,9.15,-4.63
53416.00,1,33,0,8.91,-2.02,3.75,0,-2.09,7.15,-2.15
53921.00,1,33,0,9.04,-2.84,2.58,0,-5.56,7.63,-1.79
54426.00,1,33,0,9.47,-2.95,1.05,0,-4.64,7.22,-0.80
55276.00,1,26,0,9.25,-3.44,1.14,0,-3.03,7.70,1.66
55780.00,1,26,0,9.23,-2.44,1.58,0,2.64,9.21,-7.55
56285.00,1,26,0,8.20,-3.44,3.91,0,-2.38,6.23,-4.40
56790.00,1,26,0,15.57,-0.96,-6.45,0,-4.40,6.24,-7.55
57640.00,1,78,0,11.89,9.30,-7.82,0,-6.21,5.46,-5.05
58144.00,1,78,0,4.54,14.87,-11.24,0,-4.39,4.57,-5.79
59159.00,1,78,1,19.61,-4.20,11.40,0,-6.27,4.61,-6.27
60004.00,1,169,1,4.74,-1.65,-0.24,0,-8.71,-2.09,-4.57
60509.00,1,169,1,9.28,-0.02,-1.19,0,-5.70,1.52,-8.89
61009.00,1,169,1,9.28,-0.02,-1.19,0,-5.70,1.52,-8.89
61509.00,1,169,1,9.14,-0.39,-2.64,0,-9.40,2.83,-7.03
62366.00,1,181,0,8.72,-1.39,-2.04,0,-6.56,2.28,-5.97
62871.00,1,181,0,9.64,-1.87,-1.24,0,-7.95,1.89,-5.06
63376.00,1,181,0,9.85,-4.93,-3.14,0,-7.46,2.31,-4.88
63881.00,1,181,0,11.27,-3.05,-0.15,0,-5.99,3.03,-5.39
64731.00,1,173,0,9.06,-4.81,1.20,0,-8.06,1.74,-5.45
65236.00,1,173,0,10.97,-2.61,-0.53,0,-7.20,2.39,-5.87
65741.00,1,173,0,10.41,-1.99,0.81,0,-6.39,3.40,-6.02
66246.00,1,173,0,7.09,-3.97,2.06,0,-11.79,4.71,-3.81
67095.00,1,32,0,6.66,-4.39,4.49,0,-6.93,3.95,-6.09
67599.00,1,32,0,12.06,2.00,4.10,0,-7.90,1.62,-5.32
68104.00,1,32,0,8.40,-2.26,1.46,0,-7.88,2.60,-3.04
68604.00,1,32,0,8.40,-2.26,1.46,0,-7.88,2.60,-3.04
69459.00,1,81,0,8.03,-0.78,1.69,0,-7.37,0.57,-2.23
69963.00,1,81,0,6.89,-1.47,1.02,0,-6.90,0.83,-1.02
70468.00,1,81,0,8.62,-1.72,0.98,0,-7.43,1.78,-3.38
70973.00,1,81,0,9.12,-2.94,1.04,0,-8.72,2.82,-3.84
71823.00,1,68,0,7.47,-3.73,1.39,0,-7.76,1.54,-2.15
72327.00,1,68,0,10.12,-1.47,-0.48,0,-8.96,0.69,-3.85
72832.00,1,68,0,12.47,-4.22,-0.17,0,-10.28,0.84,-5.12
73337.00,1,68,0,10.65,-3.73,1.37,0,-9.52,2.15,-4.58
74186.00,1,196,0,9.81,-2.91,2.76,0,-4.18,10.75,-8.54
74691.00,1,196,0,12.84,-4.56,0.38,0,-6.32,17.69,-5.34
75196.00,1,196,0,12.01,-4.45,-0.83,0,-0.29,11.56,-8.37
75701.00,1,196,0,9.87,-3.11,0.17,0,4.15,9.36,-3.74
76551.00,0,357,0,10.17,-3.47,0.34,0,0.55,10.15,-7.66
77051.00,0,357,0,10.17,-3.47,0.34,0,0.55,10.15,-7.66
77725.00,0,357,0,6.62,-1.81,1.99,1,-3.94,3.18,-0.09
78225.00,0,357,0,6.62,-1.81,1.99,1,-3.94,3.18,-0.09
78915.00,1,145,0,9.87,-2.64,0.55,1,-5.57,4.81,-4.51
79419.00,1,145,0,11.05,-3.35,1.31,1,-9.38,1.91,-4.99
79924.00,1,145,0,10.01,-5.06,0.17,1,-9.23,3.83,-5.86
80431.00,1,145,0,9.62,-2.99,-0.18,0,-8.83,1.85,-4.68
81278.00,1,111,0,11.89,-6.77,3.46,0,-12.72,-1.22,-2.55
81783.00,1,111,0,10.03,-3.18,5.50,0,-12.23,-1.21,-2.03
82288.00,1,111,0,10.23,-4.52,4.36,0,-12.08,0.07,-2.02
82793.00,1,111,0,11.59,-5.41,5.06,0,-13.07,-0.27,-4.30
83643.00,1,200,0,8.04,-1.94,3.78,0,-9.39,-0.84,-2.45
84147.00,1,200,0,7.84,-3.42,4.03,0,-9.56,1.00,-1.51
84652.00,1,200,0,8.94,-3.04,4.39,0,-10.59,-0.07,-2.41
85157.00,1,200,0,9.59,-5.01,3.91,0,-10.44,0.82,-2.44
86006.00,0,305,0,6.21,-2.94,3.17,0,-7.54,0.04,-0.23
86511.00,0,305,0,7.58,-2.58,4.00,0,-9.11,-1.15,-1.62
87016.00,0,305,0,9.28,-4.75,2.83,0,-9.99,1.36,-1.52
87521.00,0,305,0,10.89,-4.50,3.21,0,-10.89,0.68,-3.59
88371.00,1,244,0,7.33,-2.44,3.73,0,-10.11,-0.59,-1.24
88875.00,1,244,0,7.42,-4.49,2.58,0,-9.11,1.43,-0.81
89380.00,1,244,0,9.68,-4.14,4.01,0,-11.25,0.50,-2.35
89885.00,1,244,0,10.04,-4.01,3.39,0,-11.59,0.03,-2.16
90735.00,0,572,0,7.68,-3.90,4.38,0,-9.29,0.70,-1.23
91239.00,0,572,0,9.94,-4.39,3.66,0,-10.24,0.66,-2.91
91744.00,0,572,0,10.03,-4.81,2.15,0,-11.93,1.18,-2.63
92249.00,0,572,0,10.43,-3.70,3.25,0,-12.22,1.27,-2.43
93099.00,0,2059,0,10.06,-3.96,3.28,0,-10.24,1.06,-3.06
93603.00,0,2059,0,10.14,-5.01,1.99,0,-11.34,2.61,-3.18
94108.00,0,2059,0,10.96,-3.74,2.60,0,-11.35,1.31,-3.83
94613.00,0,2059,0,11.87,-3.63,-0.15,0,-13.28,3.30,-4.21
95463.00,0,1368,0,10.45,-4.06,2.46,0,-10.50,1.84,-3.81
95967.00,0,1368,0,12.01,-4.97,4.60,0,-12.39,1.04,-3.46
96472.00,0,1368,0,8.95,-5.01,1.63,0,-12.52,2.28,-2.92
96977.00,0,1368,0,10.24,-5.88,1.42,0,-9.81,2.63,-3.53
97827.00,1,135,0,10.74,-4.32,3.52,0,-11.27,1.03,-3.41
98331.00,1,135,0,11.84,-5.56,2.16,0,-14.02,2.33,-3.40
98836.00,1,135,0,10.31,-4.99,1.41,0,-7.93,3.36,-4.10
99341.00,1,135,0,10.01,-4.00,2.15,0,-8.35,0.56,-5.94
100191.00,0,374,0,11.88,-5.69,3.39,0,-13.67,1.47,-3.50
100695.00,0,374,0,10.65,-5.51,0.76,0,-8.94,2.69,-5.44
101200.00,0,374,0,9.22,-4.35,1.94,0,-7.79,0.53,-6.05
101705.00,0,374,0,7.87,-5.26,1.91,0,-7.55,2.29,-5.15
102555.00,1,281,0,10.64,-5.22,1.30,0,-9.43,2.90,-5.37
103059.00,1,281,0,10.55,-4.10,1.92,0,-9.94,1.73,-5.99
103564.00,1,281,0,8.35,-5.42,-0.33,0,-8.48,2.50,-4.39
104069.00,1,281,0,9.73,-3.84,0.61,0,-9.53,1.61,-4.06
104919.00,1,185,0,9.85,-2.86,0.51,0,-10.82,2.38,-5.44
105423.00,1,185,0,10.27,-6.07,-0.02,0,-9.62,3.26,-3.94
105928.00,1,185,0,9.46,-4.16,0.66,0,-7.27,1.81,-4.61
106433.00,1,185,0,8.78,-4.15,1.13,0,-7.45,2.43,-4.61
107283.00,1,187,0,12.21,-5.56,0.97,0,-10.68,3.15,-5.10
107787.00,1,187,0,10.97,-3.75,2.03,0,-9.30,-0.01,-5.38
108292.00,1,187,0,8.55,-5.43,-0.33,0,-7.89,2.62,-5.07
108797.00,1,187,0,9.71,-3.61,-0.16,0,-8.99,1.61,-4.82
109647.00,1,126,0,9.98,-2.81,-0.07,0,-10.77,2.38,-5.03
110151.00,1,126,0,10.94,-5.48,0.58,0,-11.39,2.76,-4.01
110656.00,1,126,0,8.33,-3.61,-1.47,0,-8.76,0.61,-4.29
111161.00,1,126,0,9.00,-4.42,1.50,0,-9.03,1.95,-3.99
112011.00,1,65,0,11.51,-5.86,-0.04,0,-9.09,4.15,-6.09
112515.00,1,65,0,9.93,-3.39,-0.22,0,-8.60,1.81,-8.81
113020.00,1,65,0,9.81,-5.53,-1.80,0,-9.62,3.56,-4.99
113525.00,1,65,0,7.22,-1.76,-0.75,0,-6.36,0.79,-3.32
114375.00,1,44,0,11.63,-2.93,2.14,0,-9.66,0.50,-6.85
114879.00,1,44,0,8.60,-5.74,0.48,0,-8.49,3.94,-4.92
115384.00,1,44,0,9.87,-4.64,0.37,0,-7.23,1.10,-5.37
115889.00,1,44,0,9.09,-5.23,-0.53,0,-9.70,3.14,-5.38
116739.00,1,59,0,12.06,-4.74,1.97,0,-11.89,2.16,-5.20
117243.00,1,59,0,11.09,-5.17,2.04,0,-11.05,1.54,-3.57
117748.00,1,59,0,12.83,-5.37,3.22,0,-11.68,1.78,-5.41
118253.00,1,59,0,12.67,-7.07,2.61,0,-12.77,1.97,-4.68
119103.00,1,76,0,7.74,-4.51,2.60,0,-8.24,1.75,-2.22
119607.00,1,76,0,8.52,-3.14,2.59,0,-9.18,-0.11,-2.81
120107.00,1,76,0,8.52,-3.14,2.59,0,-9.18,-0.11,-2.81
120607.00,1,76,0,6.81,-4.01,1.82,0,-8.17,1.12,-1.59
121467.00,1,84,0,9.41,-3.36,2.14,0,-8.20,1.39,-3.96
121971.00,1,84,0,8.90,-3.19,1.99,0,-8.37,0.21,-3.19
122476.00,1,84,0,8.94,-4.14,3.27,0,-8.71,0.77,-3.13
122981.00,1,84,0,7.87,-3.94,1.89,0,-7.92,1.92,-3.23
123831.00,1,70,0,8.57,-3.97,2.55,0,-7.06,4.01,-3.82
124335.00,1,70,0,8.71,-4.29,2.15,0,-6.81,6.49,-4.10
124840.00,1,70,0,9.33,-4.27,1.87,0,-6.28,2.40,-19.61
125855.00,1,70,0,7.96,-4.91,2.22,1,-11.53,8.82,-0.66
126360.00,1,67,0,8.62,-4.45,2.79,1,1.44,9.36,0.60
126865.00,1,67,0,8.54,-4.23,2.34,1,0.60,10.34,-0.85
127370.00,1,67,0,8.98,-4.09,2.29,1,-2.44,8.90,-1.42
127875.00,1,67,0,8.19,-4.73,2.56,1,-4.11,9.56,-0.81
128597.00,1,107,0,8.09,-4.69,2.64,0,-2.03,8.83,-2.56
129102.00,1,107,0,8.86,-4.75,3.11,0,-2.70,8.86,-2.51
129607.00,1,107,0,7.55,-5.03,2.83,0,-2.49,8.75,-2.70
130112.00,1,107,0,8.13,-4.91,3.26,0,-2.86,8.15,-2.97
130960.00,1,128,0,8.39,-4.55,2.49,0,-2.22,8.94,-2.71
131464.00,1,128,0,8.35,-5.54,2.79,0,-2.43,9.47,-3.57
131969.00,1,128,0,7.77,-4.90,2.68,0,-2.35,8.88,-2.84
132474.00,1,128,0,8.30,-4.60,3.46,0,-2.55,7.78,-3.43
133324.00,1,112,0,8.33,-5.02,2.58,0,-2.01,8.66,-2.91
133828.00,1,112,0,8.15,-4.51,2.78,0,-2.40,8.19,-2.94
134333.00,1,112,0,7.13,-4.93,3.72,0,-3.53,7.66,-2.13
134838.00,1,112,0,6.37,-3.31,2.16,0,-2.24,6.07,-1.80
135688.00,1,115,0,5.37,-2.54,2.16,0,-0.76,3.22,-0.81
136192.00,1,115,0,6.31,-3.62,1.86,0,-1.56,5.67,-1.10
136697.00,1,115,0,8.25,-3.96,3.63,0,-1.66,9.94,-3.59
137202.00,1,115,0,10.55,-6.48,3.00,0,-0.28,13.30,-4.59
138052.00,1,107,0,8.08,-5.60,2.15,0,-2.36,10.03,-2.87
138556.00,1,107,0,11.04,-4.56,3.38,0,0.09,12.16,-4.69
139061.00,1,107,0,10.45,-7.62,3.29,0,-1.29,14.20,-4.70
139566.00,1,107,0,10.99,-6.92,0.19,0,-2.89,10.51,-3.09
140416.00,1,40,0,11.62,-6.20,0.02,0,-0.59,13.52,-7.80
140920.00,1,40,0,10.85,-5.71,3.80,0,-1.63,9.97,-5.91
141425.00,1,40,0,7.85,-5.12,2.38,0,-4.68,7.56,-0.46
141930.00,1,40,0,5.61,-2.95,4.45,0,-3.81,2.53,-19.61
142780.00,1,70,0,11.01,-5.02,3.25,0,-19.61,-10.52,-19.61
143794.00,1,70,0,7.93,-7.64,2.74,1,-7.32,9.69,-7.55
144299.00,1,70,0,9.32,-7.21,2.86,1,3.60,11.95,1.23
145144.00,1,105,0,9.44,-5.71,4.59,1,-3.36,12.70,-1.98
145648.00,1,105,0,9.03,-5.79,2.61,1,-7.63,9.16,-5.63
146153.00,1,105,0,10.13,-4.58,3.34,1,-7.59,7.02,-3.92
146660.00,1,105,0,11.59,-3.51,2.91,0,-12.33,1.97,-1.65
147507.00,1,63,0,7.62,-3.15,3.45,0,-8.20,0.64,0.68
148012.00,1,63,0,9.99,-1.71,0.08,0,-9.52,-0.88,-2.06
148517.00,1,63,0,9.60,0.67,-4.93,0,-9.99,-0.59,-1.84
149022.00,1,63,0,10.83,0.11,-6.88,0,-10.46,0.10,-2.68
149872.00,1,83,0,5.88,3.93,-2.14,0,-8.61,-0.33,-1.05
150376.00,1,83,0,6.82,-0.68,-5.13,0,-9.41,-0.57,-0.24
151391.00,1,83,1,-19.61,5.20,-13.05,0,-10.72,-1.71,-2.12
152236.00,1,139,1,6.26,5.57,0.92,0,-9.35,-0.63,-0.65
152740.00,1,139,1,8.91,5.63,0.81,0,-10.30,-1.88,-2.58
153245.00,1,139,1,7.93,7.66,-0.30,0,-10.45,-0.83,-2.72
153750.00,1,139,1,8.89,8.74,-0.79,0,-10.02,0.06,-2.74
154601.00,1,115,0,6.33,3.17,-4.27,0,-8.61,-1.86,-1.50
155106.00,1,115,0,7.51,4.01,-7.19,0,-10.01,-0.54,-2.36
155611.00,1,115,0,7.41,5.46,-9.65,0,-10.86,-0.18,-3.39
156116.00,1,115,0,6.56,5.51,-8.57,0,-11.00,-1.41,-2.42
156964.00,1,97,0,7.02,5.79,-10.07,0,-10.52,0.30,-2.97
157468.00,1,97,0,9.08,3.66,-9.82,0,-11.47,-0.78,-4.54
157973.00,1,97,0,7.56,4.72,-10.66,0,-10.98,-1.36,-3.67
158478.00,1,97,0,6.85,5.10,-9.44,0,-9.20,0.42,-3.17
159328.00,1,52,0,9.76,6.45,-10.74,0,-11.43,-0.24,-4.64
159832.00,1,52,0,5.40,4.12,-7.95,0,-10.41,0.13,-4.63
160337.00,1,52,0,6.33,4.44,-10.62,0,-10.44,0.88,-3.56
160842.00,1,52,0,6.85,4.53,-7.76,0,-9.62,0.14,-3.45
161692.00,1,43,0,5.29,7.07,-5.75,0,-9.01,1.75,-5.18
162196.00,1,43,0,2.84,7.62,-9.07,0,-9.30,0.83,-3.34
162701.00,1,43,0,3.82,2.73,-2.34,0,-7.26,-0.09,-0.45
163206.00,1,43,0,4.37,1.84,-3.39,0,-7.57,-0.80,-0.29
164056.00,1,43,0,3.47,2.40,-3.25,0,-7.80,1.00,-0.33
164560.00,1,43,0,4.07,2.04,-2.70,0,-6.97,-0.55,-0.46
165065.00,1,43,0,5.54,2.72,-6.52,0,-9.27,-0.32,-1.17
165570.00,1,43,0,7.55,4.63,-7.74,0,-10.97,-0.68,-4.23
166420.00,1,17,0,6.25,1.86,-4.74,0,-9.04,-1.27,-2.06
166924.00,1,17,0,6.45,4.24,-7.95,0,-10.11,-1.24,-2.22
167429.00,1,17,0,7.93,6.83,-9.94,0,-10.78,-0.13,-4.05
167934.00,1,17,0,6.97,5.21,-6.34,0,-10.65,-1.83,-2.16
168784.00,1,26,0,6.34,6.13,-10.43,0,-10.87,-0.09,-3.08
169288.00,1,26,0,8.49,7.82,-9.45,0,-11.85,-1.46,-4.61
169793.00,1,26,0,6.40,5.93,-10.61,0,-11.01,-1.40,-3.62
170298.00,1,26,0,3.50,7.16,-9.87,0,-10.32,1.10,-3.45
171148.00,1,42,0,10.64,4.60,-9.19,0,-10.62,2.11,-4.25
171652.00,1,42,0,6.36,5.00,-6.91,0,-9.74,0.89,-6.40
172157.00,1,42,0,2.96,7.39,-8.31,0,-10.10,0.98,-2.73
172662.00,1,42,0,2.86,3.62,-3.09,0,-7.87,-0.06,-0.62
173512.00,1,122,0,7.59,5.94,-8.51,0,-9.93,-0.34,-4.84
174016.00,1,122,0,3.42,2.46,-5.98,0,-8.13,0.38,-1.81
